ObsID,Triad1A,Triad1B,Triad1C,Triad2A,Triad2B,Triad2C,Triad3A,Triad3B,Triad3C,Factor1,Factor2,FactorC,Time
1134,3.7459843,1.7241365,94.52988,29.105001,45.07389,25.821104,26.671175,46.551723,26.7771,Pluto,No,A,Time3
1135,43.91673,54.433495,1.6497778,27.58751,45.566505,26.845985,27.163782,45.566505,27.269712,Mars,Yes,C,Time3
1136,90.97566,8.620689,0.40363833,53.36608,46.551723,0.08218994,29.666492,43.103455,27.230057,Mars,No,C,Time3
1137,76.322586,9.1132965,14.5641165,73.05174,16.502466,10.445801,36.245777,9.605911,54.148315,Mars,Yes,D,Time3
1138,26.60229,47.53694,25.860765,30.61206,38.66995,30.717987,7.716089,90.39409,1.8898193,Jupiter,Yes,D,Time3
1139,5.7363944,94.18311,0.0804952,31.459517,38.66995,29.870531,59.85561,2.216751,37.927643,Mars,Yes,D,Time3
1140,3.2930248,5.172417,91.534546,2.2284927,2.216751,95.554756,1.134728,2.7093582,96.155914,Mars,Yes,A,Time3
1141,0.24760681,0.24630737,99.50609,28.887922,42.11823,28.99385,28.217888,42.610836,29.171276,Uranus,Yes,A,Time3
1142,30.651716,41.133003,28.21528,6.6912107,89.901474,3.4073143,30.543173,39.655174,29.801651,Uranus,No,D,Time3
1143,35.82205,9.605911,54.572044,15.754412,63.30049,20.945095,59.79716,9.1132965,31.089539,Venus,Yes,A,Time3
1144,69.33628,12.068962,18.594755,28.011242,45.566505,26.422256,64.25153,12.068962,23.679502,Venus,Yes,D,Time3
1145,71.59268,10.098526,18.308788,20.07102,68.2266,11.702378,30.453423,28.817734,40.728844,Mars,No,B,Time3
1146,27.68562,41.133003,31.18138,61.19567,1.2315292,37.572796,1.0616674,61.330055,37.608276,Mercury,No,D,Time3
1147,11.7968235,1.7241365,86.479034,17.470205,75.12315,7.406641,17.78539,73.645325,8.569286,Venus,No,A,Time3
1148,25.178724,1.2315292,73.589745,35.371174,34.236458,30.39237,0.8884241,3.2019653,95.90961,Mars,No,A,Time3
1149,7.678513,9.1132965,83.20818,7.0084825,9.605911,83.385605,12.773699,15.024635,72.20166,Mars,No,A,Time3
1150,12.366674,84.48275,3.150571,11.358494,53.448277,35.19323,34.926582,22.413788,42.65963,Mercury,Yes,D,Time3
1151,48.55269,0.24630737,51.201004,94.39472,5.172417,0.43285918,28.819036,43.103455,28.077513,Mars,No,A,Time3
1152,94.91655,0.7389221,4.344522,28.572733,43.596058,27.83121,1.4394774,95.3202,3.2403271,Jupiter,No,D,Time3
1153,93.123535,5.172417,1.7040459,85.260544,11.576355,3.1630933,98.12896,0.24630737,1.6247278,Jupiter,Yes,D,Time3
1154,28.819036,43.103455,28.077513,30.198761,44.581284,25.219954,0.05140412,9.1132965,90.83529,Jupiter,No,C,Time3
1155,40.71901,20.689651,38.591343,29.948639,41.37931,28.672049,31.426474,38.423645,30.149883,Mars,No,C,Time3
1156,52.94728,19.21182,27.840895,30.058691,24.137932,45.80338,27.23928,46.79803,25.962687,Pluto,Yes,C,Time3
1157,73.708206,14.285713,12.006081,20.091183,14.285713,65.62311,35.188137,30.049255,34.762608,Pluto,No,C,Time3
1158,42.326176,13.546799,44.127026,96.89744,2.7093582,0.39320233,94.81845,5.172417,0.009130554,Mercury,No,B,Time3
1159,1.134728,2.7093582,96.155914,87.28944,0.7389221,11.971641,2.3214917,97.56891,0.109602965,Mars,Yes,A,Time3
1160,28.238758,54.433495,17.327744,10.774034,22.413788,66.81217,14.685704,17.980293,67.334,Mercury,No,C,Time3
1161,46.966316,1.7241365,51.309544,32.651386,33.743843,33.604774,32.23809,39.655174,28.106733,Pluto,No,D,Time3
1162,31.952127,37.684727,30.363146,33.92257,33.743843,32.333584,38.840324,39.162563,21.997112,Mars,No,B,Time3
1163,30.687195,1.2315292,68.08127,33.3903,32.266006,34.343693,14.184737,34.236458,51.578808,Mars,Yes,A,Time3
1164,53.21371,0.24630737,46.53998,30.474293,40.640396,28.885311,51.51879,0.24630737,48.234898,Venus,Yes,A,Time3
1165,33.321423,33.25123,33.42735,57.524055,41.625614,0.85032713,0.6755102,42.610836,56.713654,Jupiter,Yes,C,Time3
1166,29.025682,40.14778,30.826532,8.033364,10.098526,81.86811,56.386715,43.47876,0.13453208,Jupiter,Yes,B,Time3
1167,5.7937155,93.84236,0.3639209,2.7436523,94.82758,2.4287598,26.07559,49.01478,24.909632,Mars,No,C,Time3
1168,31.740623,37.684727,30.57465,23.744595,33.25123,43.004177,31.270016,35.221672,33.508316,Mars,No,C,Time3
1169,97.20051,0.49260715,2.306888,4.803481,95.07388,0.12263183,2.541665,97.044334,0.41399902,Pluto,Yes,D,Time3
1170,87.43633,6.4039373,6.1597323,10.647735,84.23644,5.1158204,79.44136,11.330048,9.228593,Jupiter,Yes,D,Time3
1171,50.47722,30.295572,19.227215,7.8956046,12.068962,80.03543,45.006313,11.576355,43.417328,Mars,Yes,C,Time3
1172,94.96809,4.843994,0.1879181,2.1281493,97.62316,0.24868652,97.37523,0.7389221,1.8858532,Venus,Yes,B,Time3
1173,56.28236,1.477829,42.239807,7.311601,92.61084,0.07755859,30.194946,40.8867,28.918356,Mars,No,C,Time3
1174,31.350977,37.19212,31.456905,15.493494,15.517242,68.98926,37.686028,25.36946,36.944504,Jupiter,Yes,C,Time3
1175,29.981686,41.625614,28.3927,68.92299,17.980293,13.096719,23.231245,38.17734,38.59141,Mars,Yes,B,Time3
1176,29.589527,41.133003,29.277468,1.2644141,97.78325,0.9523339,29.768764,41.625614,28.60562,Mars,No,C,Time3
1177,42.714985,51.477833,5.807183,29.768764,41.625614,28.60562,29.522457,42.11823,28.359314,Mars,Yes,C,Time3
1178,92.6762,5.172417,2.151379,28.783543,43.596058,27.6204,28.783543,43.596058,27.6204,Mars,No,D,Time3
1179,31.494316,38.17734,30.328339,45.398514,2.7093582,51.89213,28.694809,38.66995,32.63524,Venus,Yes,B,Time3
1180,31.427237,39.162563,29.410198,94.40176,1.7241365,3.874104,8.006201,89.40887,2.5849316,Pluto,No,C,Time3
1181,11.619397,1.2315292,87.14907,13.971831,73.645325,12.382846,73.48381,1.2315291,25.284657,Mercury,No,A,Time3
1182,31.499178,41.133003,27.367819,48.237507,1.7241365,50.038357,0.045131836,45.566505,54.388363,Saturns,No,C,Time3
1183,49.084965,1.7241365,49.190895,94.14843,5.6650243,0.1865558,95.9811,3.6945806,0.3243201,Jupiter,No,C,Time3
1184,92.56549,3.69458,3.739933,96.41727,0.24630737,3.336423,34.495045,34.729065,30.775892,Mars,Yes,B,Time3
1185,30.966906,39.655174,29.37792,25.458431,39.655174,34.886395,53.933395,45.97155,0.09505332,Venus,Yes,B,Time3
1186,48.27717,4.187187,47.535645,31.843588,36.206894,31.949516,2.9795074,96.73486,0.28562945,Jupiter,No,C,Time3
1187,29.80426,41.133003,29.062737,28.424532,39.655174,31.920294,2.6417823,96.30542,1.0527979,Mars,Yes,D,Time3
1188,30.40541,41.625614,27.968975,5.4596825,92.36453,2.1757863,30.11945,39.655174,30.225376,Mars,Yes,D,Time3
1189,29.311647,42.11823,28.570124,4.1592774,95.812805,0.027919922,2.9569678,94.82758,2.2154443,Venus,Yes,B,Time3
1190,92.877235,5.665024,1.4577426,47.444317,52.463055,0.092624515,0.5398413,65.76355,33.69661,Pluto,No,C,Time3
1191,87.30217,8.37439,4.323444,42.95776,12.807885,44.23436,70.23688,15.270935,14.492191,Jupiter,Yes,D,Time3
1192,10.123672,4.4334946,85.442825,47.838802,0.49260712,51.66859,52.345665,46.79803,0.8563037,Mars,Yes,A,Time3
1193,89.49692,7.38916,3.1139302,30.082804,39.408867,30.508331,30.441252,40.394093,29.164658,Mercury,No,B,Time3
1194,87.70464,2.4630582,9.832298,6.541251,13.30049,80.158264,34.446075,3.4482803,62.105644,Venus,Yes,D,Time3
1195,23.479635,58.866997,17.653366,27.764936,46.059113,26.175953,31.035788,38.66995,30.294264,Mars,No,C,Time3
1196,30.858364,38.17734,30.96429,22.490244,18.4729,59.036858,29.547516,35.714287,34.738197,Saturns,No,C,Time3
1197,76.66701,4.187187,19.145813,4.0611715,0.24630737,95.69252,1.5814161,35.714287,62.704296,Mercury,No,B,Time3
1198,54.238586,0.7389221,45.022484,45.09398,1.2315292,53.674488,0.26222166,48.522167,51.215614,Mars,Yes,A,Time3
1199,29.873144,40.14778,29.97907,29.981686,41.625614,28.3927,28.217888,42.610836,29.171276,Pluto,Yes,D,Time3
1200,83.09182,3.2019653,13.706221,4.2344236,58.374386,37.391193,34.75333,64.28571,0.96095705,Venus,Yes,C,Time3
1201,44.622246,14.039406,41.33835,65.236755,10.098526,24.664719,30.7373,9.605911,59.65679,Venus,No,B,Time3
1202,31.851345,39.162563,28.98609,37.404232,26.354683,36.24109,28.537237,44.08867,27.374094,Venus,No,B,Time3
1203,13.817374,6.1576385,80.02499,8.947617,87.93104,3.1213477,8.686703,40.14778,51.165516,Jupiter,No,B,Time3
1204,46.632343,12.561578,40.806076,30.227991,41.133003,28.639008,73.92841,13.054185,13.017398,Venus,No,C,Time3
1205,31.67278,37.931038,30.396187,29.724344,38.423645,31.852013,35.99518,36.945812,27.05901,Pluto,No,D,Time3
1206,22.164623,14.039406,63.79597,73.1895,14.532021,12.2784815,13.771454,40.14778,46.08076,Mars,No,B,Time3
1207,49.14133,7.1428604,43.715805,2.1305351,0.7389221,97.13054,51.73855,0.24630737,48.01514,Mars,Yes,C,Time3
1208,8.939274,3.2019653,87.85876,89.98001,4.679802,5.3401837,97.56747,2.2167509,0.21577697,I prefer not to answer,No,B,Time3
1209,45.333565,3.69458,50.971855,2.98159,0.7389221,96.27949,9.320566,7.6354675,83.04396,Mars,No,A,Time3
1210,32.227654,33.743843,34.028503,35.47972,35.714287,28.805992,68.7059,15.024633,16.269463,Venus,No,B,Time3
1211,80.07101,9.1132965,10.815692,84.03495,7.1428604,8.822187,79.33209,10.591133,10.076774,Mars,Yes,D,Time3
1212,6.791402,6.650245,86.55835,6.3827424,93.360535,0.25672194,89.81303,10.098526,0.08844879,Mercury,Yes,A,Time3
1213,93.30097,5.665024,1.0340134,6.660423,93.327835,0.011740407,2.090732,4.187187,93.722084,Saturns,No,C,Time3
1214,29.615093,37.684727,32.70018,30.757519,39.655174,29.587305,31.003826,39.162563,29.833612,Venus,No,D,Time3
1215,71.84943,15.517242,12.633328,57.84551,3.69458,38.45991,15.528981,75.61576,8.855251,Mars,Yes,C,Time3
1216,47.996014,4.4334946,47.570488,43.74174,13.793105,42.46515,29.343887,40.8867,29.769415,Mars,No,C,Time3
1217,49.54381,1.2315292,49.224655,29.66015,40.14778,30.192066,31.989046,37.19212,30.818832,Venus,No,C,Time3
1218,52.268147,4.679802,43.052044,62.39798,2.216751,35.38527,58.617825,41.133003,0.24917725,Jupiter,No,B,Time3
1219,28.137255,40.640396,31.222353,6.611213,13.054185,80.33461,14.315846,15.517242,70.1669,Mars,No,A,Time3
1220,87.25618,6.650245,6.0935755,29.338789,4.187187,66.47402,8.385005,86.94581,4.6691847,Uranus,No,D,Time3
1221,30.966906,39.655174,29.37792,66.862785,11.083748,22.053467,31.035788,38.66995,30.294264,Mars,Yes,C,Time3
1222,11.538347,12.561578,75.90006,30.757519,39.655174,29.587305,29.772299,41.625614,28.602085,Pluto,Yes,B,Time3
1223,8.457094,10.098526,81.44438,13.295537,10.591133,76.113335,79.71242,9.1132965,11.174285,Mars,Yes,B,Time3
1224,32.100327,41.625614,26.274057,30.159103,42.11823,27.722668,30.227991,41.133003,28.639008,Mars,Yes,B,Time3
1225,77.52314,9.1132965,13.36356,31.854889,39.162563,28.982548,36.15423,32.266006,31.579765,Mercury,Yes,B,Time3
1226,51.095062,0.24630737,48.658627,31.528399,37.684727,30.786875,32.622158,37.19212,30.185722,Venus,Yes,C,Time3
1227,48.346054,3.2019653,48.45198,49.86354,2.7093582,47.427105,49.40015,0.24630737,50.35354,Mars,No,C,Time3
1228,51.918816,10.098526,37.98266,34.69841,31.773397,33.528194,30.018606,41.133003,28.848392,Mars,Yes,B,Time3
1229,36.04025,39.408867,24.550884,0.6058066,9.852219,89.54197,57.988678,38.916252,3.095067,Venus,Yes,B,Time3
1230,67.62048,0.24630737,32.1332,35.097736,59.35961,5.542654,50.42503,0.7389221,48.836044,Venus,Yes,D,Time3
1231,81.584755,9.605911,8.809333,11.187331,16.502466,72.31021,64.852684,12.561578,22.585737,Mars,No,D,Time3
1232,33.853687,34.729065,31.417252,10.385791,82.512314,7.1018944,32.3362,35.221672,32.442127,Mercury,No,C,Time3
1233,50.485565,15.024635,34.489803,66.9421,16.00985,17.048042,54.939938,17.980293,27.07977,Mars,Yes,B,Time3
1234,31.459517,38.66995,29.870531,31.459517,38.66995,29.870531,61.997215,35.221672,2.7811122,Uranus,Yes,D,Time3
1235,47.143745,2.216751,50.639503,31.13389,34.236458,34.62965,33.60738,35.221672,31.170946,Venus,No,D,Time3
1236,50.67134,0.24630737,49.082355,30.503515,37.19212,32.304363,32.937347,35.714287,31.348366,Venus,No,B,Time3
1237,32.651386,33.743843,33.604774,3.3118162,95.812805,0.8753808,31.350977,37.19212,31.456905,Mars,Yes,C,Time3
1238,5.4200244,89.901474,4.6785007,5.776952,12.068962,82.15408,9.6364355,78.07882,12.284746,Mars,Yes,B,Time3
1239,49.153843,0.7389221,50.107227,48.73011,0.7389221,50.530964,54.92351,45.050148,0.026338657,Jupiter,Yes,B,Time3
1240,82.44117,8.620682,8.938145,26.879925,46.551723,26.568354,12.810123,3.2019653,83.98791,Venus,Yes,D,Time3
1241,26.441854,34.797634,38.760506,37.946953,18.479904,43.573143,0.9116888,6.709022,92.37929,Mars,No,D,Time3
1242,5.3720126,2.7093582,91.91863,10.030948,81.52709,8.441963,10.248027,84.48275,5.2692184,Jupiter,Yes,C,Time3
1243,14.297456,78.07882,7.6237254,9.96206,82.512314,7.525625,10.546515,13.546799,75.906685,Jupiter,No,C,Time3
1244,22.755325,8.620689,68.62398,17.20094,42.610836,40.188225,31.952127,37.684727,30.363146,Pluto,Yes,A,Time3
1245,17.912718,65.76355,16.323734,31.883244,38.66995,29.446808,26.287102,49.01478,24.698118,Venus,Yes,D,Time3
1246,77.8213,17.980293,4.198412,17.681025,14.532021,67.78696,14.612643,76.60098,8.786374,Pluto,No,C,Time3
1247,47.857613,46.551723,5.5906644,82.60964,10.098526,7.2918386,5.597446,90.39409,4.008462,Jupiter,Yes,B,Time3
1248,42.424007,21.428576,36.147415,30.018606,41.133003,28.848392,29.772299,41.625614,28.602085,Mercury,Yes,A,Time3
1249,32.23809,39.655174,28.106733,33.99145,32.75862,33.249928,31.91247,35.221672,32.86586,Venus,No,B,Time3
1250,94.67024,1.2315292,4.0982184,14.454005,66.748764,18.79723,62.606716,20.443352,16.949932,Mercury,Yes,B,Time3
1251,78.30347,11.083748,10.612786,15.059337,9.605911,75.334755,6.4073315,9.1132965,84.47937,Venus,No,B,Time3
1252,48.711334,10.098526,41.19014,18.829058,64.77832,16.392622,22.91397,18.4729,58.61313,Pluto,No,B,Time3
1253,11.8865795,12.561578,75.551834,44.474045,10.098526,45.427433,10.1394825,83.00494,6.855586,Venus,Yes,B,Time3
1254,16.249111,83.497536,0.2533496,33.194096,41.133003,25.672903,53.32225,1.7241365,44.95361,Mercury,No,C,Time3
1255,29.14265,43.84236,27.014986,14.11802,73.891624,11.990355,11.475738,78.32512,10.199145,Mercury,Yes,C,Time3
1256,40.25088,47.04434,12.704781,33.2401,40.640396,26.119503,10.982473,80.04926,8.968264,Venus,No,C,Time3
1257,49.5218,4.679802,45.798393,47.10277,2.7093582,50.187874,30.264912,40.640396,29.094696,Mars,No,C,Time3
1258,69.357155,23.891623,6.7512207,58.152344,17.487686,24.359972,23.469204,52.95566,23.575132,Mars,Yes,C,Time3
1259,6.319665,19.45813,74.222206,75.04305,24.384237,0.57271117,67.06108,23.39901,9.539902,Jupiter,Yes,A,Time3
1260,31.384298,36.69951,31.916193,31.989046,37.19212,30.818832,26.122787,51.477833,22.39938,Venus,No,B,Time3
1261,29.525991,42.11823,28.35578,30.824596,38.66995,30.505455,3.6157153,63.30049,33.08379,Jupiter,No,A,Time3
1262,1.844419,45.566505,52.589077,49.683212,46.059113,4.257678,47.824913,51.477833,0.6972534,Mars,No,B,Time3
1263,78.298256,10.098526,11.603217,37.496468,50,12.503533,23.408852,47.53694,29.054203,Mars,Yes,C,Time3
1264,43.941772,8.620689,47.437534,30.84793,32.266006,36.886063,17.80418,64.28571,17.910109,Mars,Yes,B,Time3
1265,13.176562,41.625614,45.197823,82.55712,10.098526,7.344354,9.037576,80.54187,10.420554,Mars,No,D,Time3
1266,41.242847,19.950745,38.80641,5.9543724,12.561578,81.48405,89.30998,5.172417,5.517605,Mars,No,C,Time3
1267,82.008484,9.605911,8.385603,8.592769,86.945816,4.461411,72.056076,12.561578,15.382346,Mars,No,A,Time3
1268,81.219475,2.7093582,16.071167,46.473713,2.7093582,50.816936,1.8673828,37.684727,60.44789,Venus,No,B,Time3
1269,51.42516,1.7241365,46.8507,32.30243,35.714287,31.983286,31.989046,37.19212,30.818832,Mars,No,B,Time3
1270,47.095734,15.024635,37.87963,35.726032,35.221672,29.0523,32.267315,36.206894,31.525791,Mars,No,B,Time3
1271,83.60942,7.1428604,9.247721,2.3338788,16.502466,81.163666,29.842524,68.71921,1.438269,Jupiter,Yes,D,Time3
1272,11.393975,13.546799,75.05923,0.18916443,7.1428604,92.66798,7.2297387,54.92611,37.844154,Venus,No,B,Time3
1273,3.3222537,1.7241365,94.953606,2.042721,16.995071,80.96221,0.5335709,2.216751,97.24967,Mars,Yes,A,Time3
1274,83.47145,9.1132965,7.415243,76.34958,10.591133,13.059288,43.203163,13.054185,43.742657,Jupiter,No,D,Time3
1275,95.4313,1.477829,3.0908728,4.1316404,95.566505,0.30185547,95.856834,1.4778215,2.6653445,Pluto,Yes,B,Time3
1276,33.60738,35.221672,31.170946,34.3463,33.743843,31.909863,59.8076,15.024635,25.167767,Mars,Yes,B,Time3
1277,25.961477,44.581284,29.45724,31.39063,39.655174,28.954193,32.021008,36.69951,31.279484,Mercury,No,D,Time3
1278,10.070605,83.99014,5.939248,9.538335,82.512314,7.949351,11.371014,80.54187,8.087116,Venus,No,C,Time3
1279,35.734375,19.950745,44.31488,30.227991,41.133003,28.639008,36.03078,27.832512,36.136707,Mars,Yes,C,Time3
1280,32.414585,37.19212,30.393297,31.183052,39.655174,29.161772,30.511215,40.14778,29.341,Venus,No,D,Time3
1281,93.10173,5.172417,1.7258475,99.39459,0.24630737,0.35910195,94.19912,4.679802,1.121078,Mars,No,C,Time3
1282,93.015,3.69458,3.290422,13.272576,77.586205,9.141218,75.15994,10.591133,14.248924,Jupiter,Yes,D,Time3
1283,7.5678906,86.45321,5.978906,45.549023,18.965515,35.48546,9.991284,79.06404,10.944673,Mars,No,D,Time3
1284,31.952127,37.684727,30.363146,28.453758,36.206894,35.339348,67.551605,1.2315292,31.216864,Pluto,Yes,B,Time3
1285,2.3214917,97.56891,0.109602965,92.62048,0.24630737,7.133202,1.420692,4.679802,93.8995,Mars,No,D,Time3
1286,72.45058,16.00985,11.539566,25.86337,49.01478,25.121847,25.64421,24.876846,49.478947,Mars,No,B,Time3
1287,61.28012,38.17734,0.5425342,37.135918,30.295572,32.568516,27.686178,44.08867,28.225153,Uranus,Yes,D,Time3
1288,48.66541,44.08867,7.2459207,29.981686,41.625614,28.3927,5.035952,92.36453,2.5995164,Mars,No,D,Time3
1289,11.679934,15.517242,72.80282,25.20169,34.236458,40.561855,32.977005,38.17734,28.84565,Pluto,Yes,A,Time3
1290,13.419719,13.054185,73.5261,76.03894,2.7093582,21.251701,14.120904,74.63053,11.24856,Venus,No,C,Time3
1291,37.65681,28.817734,33.525455,31.21321,39.162563,29.624228,32.51362,35.714287,31.772095,Uranus,No,D,Time3
1292,6.7673826,7.6354675,85.597145,77.45074,10.098526,12.450738,8.791269,81.034485,10.174249,Mars,Yes,D,Time3
1293,54.238586,0.7389221,45.022484,2.7941625,42.610836,54.595,29.735378,42.11823,28.146395,Mars,No,C,Time3
1294,32.455177,42.610836,24.933987,11.285429,12.068962,76.64561,63.237087,17.487686,19.275225,Mercury,No,A,Time3
1295,50.86544,1.5599442,47.574615,28.044626,45.07389,26.881483,28.660389,43.84236,27.497248,Pluto,Yes,B,Time3
1296,32.306973,38.66995,29.023075,13.02627,78.07882,8.894912,10.1394825,83.00494,6.855586,Mercury,Yes,D,Time3
1297,49.57757,0.7389221,49.683502,45.626255,2.7093582,51.664387,49.01509,50.968994,0.015910462,Mars,No,C,Time3
1298,8.346464,87.43843,4.2151074,8.661655,85.96059,5.3777585,74.73621,10.591133,14.672653,Uranus,No,B,Time3
1299,11.72586,81.52709,6.747051,12.809184,75.12315,12.067661,74.62767,9.1132965,16.259031,Uranus,Yes,C,Time3
1300,5.487896,6.896553,87.615555,18.977047,65.02463,15.998324,83.29315,7.881775,8.825071,Mercury,Yes,A,Time3
1301,40.21797,19.45813,40.3239,10.667581,42.11823,47.214188,10.415014,79.06404,10.520943,Uranus,Yes,A,Time3
1302,80.91473,10.098526,8.986754,77.7712,9.605911,12.622891,76.086716,15.517242,8.396039,Mars,Yes,B,Time3
1303,49.45025,8.620689,41.929058,46.242016,51.477833,2.2801514,43.601532,55.91133,0.48713136,Mars,Yes,C,Time3
1304,14.744144,11.083748,74.172104,16.507944,10.098526,73.39353,18.9376,66.25616,14.806242,Mars,Yes,A,Time3
1305,26.077724,49.01478,24.907497,9.463108,80.54187,9.995022,8.34373,84.48275,7.173516,Pluto,No,D,Time3
1306,50.263077,49.261086,0.47583985,49.658318,48.76847,1.5732104,51.561676,45.812805,2.6255126,Jupiter,Yes,A,Time3
1307,14.424783,70.197044,15.378171,12.425115,77.586205,9.988679,75.82998,10.098526,14.071502,Mars,Yes,C,Time3
1308,47.705235,0.24630737,52.04846,46.010323,0.24630737,53.74337,44.315407,0.24630737,55.438286,Jupiter,Yes,D,Time3
1309,50.713085,23.891623,25.395292,33.795242,41.625614,24.57914,35.84501,42.610836,21.544159,Mars,Yes,D,Time3
1310,7.9832687,1.7241365,90.29259,0.011743775,6.650245,93.338005,23.517206,40.14778,36.33501,Pluto,Yes,B,Time3
1311,87.13289,12.068962,0.7981463,13.266319,14.039406,72.694275,32.937347,35.714287,31.348366,Mercury,Yes,B,Time3
1312,89.45118,5.665024,4.8837996,7.354971,86.45321,6.1918263,31.4929,38.17734,30.329756,Jupiter,No,C,Time3
1313,70.97513,14.532021,14.492854,29.768764,41.625614,28.60562,27.954487,40.14778,31.89773,Venus,Yes,D,Time3
1314,41.658237,16.995071,41.346695,13.908534,12.068962,74.0225,22.038706,14.532021,63.42927,Jupiter,Yes,C,Time3
1315,41.322704,11.822662,46.85463,7.8398495,9.852219,82.30793,10.781889,82.26601,6.9521046,Mars,Yes,C,Time3
1316,89.98001,4.679802,5.3401837,3.065508,96.30542,0.62907225,30.908459,46.551723,22.539816,Venus,No,C,Time3
1317,48.21872,11.083748,40.69753,63.364418,9.605911,27.029669,36.629837,7.1428604,56.227303,Mercury,No,C,Time3
1318,31.419859,36.206894,32.373245,32.36542,31.773397,35.861183,68.094315,8.620689,23.284996,Mars,Yes,B,Time3
1319,28.996462,43.596058,27.407478,29.242765,43.103455,27.65378,29.557955,41.625614,28.816431,Mars,No,D,Time3
1320,27.081404,43.596058,29.322538,31.246597,38.66995,30.08345,11.475083,79.06404,9.460874,Mars,Yes,B,Time3
1321,42.996223,13.054185,43.9496,29.735378,42.11823,28.146395,29.735378,42.11823,28.146395,Venus,Yes,A,Time3
1322,33.307163,39.655174,27.037663,42.153217,34.729065,23.11772,31.4929,38.17734,30.329756,Mars,No,D,Time3
1323,92.28056,5.2545166,2.4649177,99.3571,0.32840732,0.31449383,4.988374,94.7537,0.2579248,Mars,Yes,B,Time3
